id_conf,smiles,ds_CHEMPLP_1DB1,ds_CHEMPLP_3KPZ,ds_london_1DB1,ds_london_3KPZ,ds_ASE_1DB1,ds_ASE_3KPZ,ds_AHB_1DB1,ds_AHB_3KPZ,ds_AdG_1DB1,ds_AdG_3KPZ,rank_AdG_3KPZ,ECR_1DB1_new,ECR_3KPZ_new
C83547290_4,O[C@@H]1CC(CC(=C1)c1cn(nc1)C)(C)C,-74.3577,-19.9987,-7.5642138,-8.1925268,-23.165663,-21.38106,-70.930984,-73.17141,-5.6406598,-5.7926378,1635,3.44E-05,0.001681296
C36588614_4,Oc1cc(ccc1)[C@@H](N(C(C)(C)C)C(=O)C(O)(c1ccccc1)c1ccccc1)C(=O)NC1CCCCC1,-77.1339,-12.8839,-7.5581932,-7.7705088,-28.909706,-30.050138,-65.39753,-55.79974,1.3446916,15.208781,5258,0.000117397,0.000554851
C39961264_1,Brc1ccc(nc1F)N1CCCC1,-71.8678,-20,-7.5559149,-8.3806801,-18.885298,-18.574732,-68.32843,-74.594933,-5.3402858,-5.4725223,1940,1.62E-05,0.002333348
C39961264_2,Brc1ccc(nc1F)N1CCCC1,-73.0001,-19.9999,-7.5559149,-8.3806801,-18.885298,-18.574732,-68.32843,-74.594933,-5.3402858,-5.4725223,1939,1.62E-05,0.001966898
C42400733_2,O=C1N(NC2=C1CCC2)C1CCCC1,-74.778,-18.4009,-7.5529294,-8.3155708,-22.282606,-21.758228,-71.92794,-82.118805,-5.9249511,-5.5051584,1899,6.91E-05,5.30E-05
C42400733_9,O=C1N(NC2=C1CCC2)C1CCCC1,-71.4189,-18.4007,-7.5529294,-8.3155708,-22.282606,-21.758228,-71.92794,-82.118805,-5.9249511,-5.5051584,1898,6.89E-05,5.29E-05
C82857534_4,O=C1NN=C2C(=C1)C[C@H](C[C@H]2C)C,-60.8088,-20,-7.5438247,-7.7062216,-17.058777,-16.845034,-76.198273,-73.650658,-4.041079,-3.879329,3065,2.21E-06,0.002382618
C36543000_24,Clc1ccccc1N([C@@H](C(CC)CC)C(=O)NC(CC(C)(C)C)(C)C)C(=O)[C@@H](CC)c1ccccc1,-83.0242,-10.3255,-7.5381536,-7.988174,-28.001028,-27.520723,-49.706219,-68.249527,-1.7784868,4.1504779,4711,4.45E-05,4.81E-05
C82563700_2,Cl[C@@H](C)c1[nH]c2c(n1)nccc2C,-68.5791,-19.3113,-7.5378585,-7.8430457,-19.348612,-18.398577,-71.296181,-79.207283,-4.359755,-4.5540133,2731,2.23E-06,0.000380629
C83119090_1,s1ccnc1N1C[C@H](NC[C@@H]1C)C,-61.5352,-18.861,-7.5362229,-7.6586986,-17.543098,-17.184116,-72.634819,-82.477669,-4.2758565,-4.2638917,2908,1.98E-06,0.000126966
C36552984_28,Clc1cc(N([C@H](CCCCC)C(=O)NC2CCCCC2)C(=O)[C@H]2NC(=O)CC2)ccc1,-78.1628,-8.50069,-7.5273223,-8.9606342,-25.442398,-23.370235,-52.561615,-55.382317,1.1403341,3.8817136,4684,2.21E-06,4.03E-07
C36515095_5,Clc1c(cccc1Cl)CC(=O)N([C@@H](C(=O)NC1CCCCC1)c1ccc(cc1)C)CCCCCC,-100.457,-12.8276,-7.5191383,-6.8037953,-27.975746,-25.744926,-34.887871,-41.80526,4.3617105,16.466331,5276,0.000168512,6.37E-06
C36513219_17,Clc1cc(ccc1)C(=O)N([C@@H](C(=O)NC1CCCCC1)c1cc(O)ccc1)CCCCCC,-80.2378,-7.75375,-7.5144048,-7.420208,-26.62594,-26.301153,-52.45216,-60.523739,3.3343768,14.04261,5233,9.15E-06,1.17E-05
C42400733_6,O=C1N(NC2=C1CCC2)C1CCCC1,-71.1298,-18.4075,-7.5026193,-7.7216263,-21.430916,-21.933538,-73.656906,-78.241112,-5.3431888,-5.6511693,1760,1.67E-05,6.08E-05
C36555290_26,Clc1cc(N([C@H](C(=O)NC(CC(C)(C)C)(C)C)c2ccc(N(C)C)cc2)C(=O)CCCC)ccc1,-72.9764,-12.5614,-7.4975548,-7.5188236,-27.080881,-26.579586,-30.159695,-45.936295,7.2744012,13.703734,5218,1.49E-05,1.64E-05
C40221799_12,Clc1ccc(cc1)CC(=O)NCCCCCc1[nH+]c2c(n1CCCOc1ccccc1CC=C)cccc2,-125.232,-13.6111,-7.4778543,-6.5642648,-28.28124,-26.454693,-61.139374,-52.789093,11.046147,15.017309,5255,0.002487866,1.40E-05
C10059401_4,s1c2C[C@@H](CCc2c2c1N[C@@H](N=C2O)c1ccc(OC(=O)c2ccc(cc2)C(C)(C)C)cc1)C(C)(C)C,-87.1649,-15.7417,-7.4696093,-7.2088838,-27.011978,-29.50806,-47.547913,-72.575676,21.379366,12.492018,5187,1.60E-05,0.000368039
C08406111_18,Clc1ccc(cc1)[C@H]1C(C(OCC)=O)=C(OC(N)=C1C#N)CSc1[nH+]c2CCCCCCc2cc1C#N,-96.5281,-17.1783,-7.4491043,-9.5686121,-27.234007,-26.424301,-69.857353,-52.775318,2.732614,7.625834,4976,5.93E-05,1.62E-05
C98009869_7,Clc1cc2nc([nH+]c(N(CCc3ccccc3)CCC(=O)NCc3cc(ccc3)C(F)(F)F)c2cc1)C1CC1,-104.518,-5.14898,-7.4442172,-10.214722,-25.158279,-24.113573,-50.076283,-68.210464,2.1160371,5.8996487,4869,0.000402215,1.77E-06
C86815921_1,s1cc(C=2OC(=S)NN=2)c(c1)C,-64.7353,-20,-7.4319329,-7.5965104,-13.173491,-14.344195,-68.330101,-74.171303,-4.242002,-4.3065858,2883,1.74E-06,0.002447965
C53715214_1,S=C1OC(=NN1)C1CCCCCC1,-68.493,-19.2899,-7.4229507,-8.507638,-18.0492,-17.317081,-67.789764,-73.848969,-3.7123141,-4.0260763,3009,9.69E-07,0.000303063
C36521220_20,O=C(N([C@H](C(c1ccccc1)c1ccccc1)C(=O)NC1CCCCC1)CCCCCC)c1cccnc1,-79.4414,-6.76262,-7.4148831,-6.8707623,-28.789877,-28.668089,-45.221214,-37.129829,-0.073212102,19.354996,5306,0.000103807,0.000164622
C42400733_7,O=C1N(NC2=C1CCC2)C1CCCC1,-73.9733,-18.3996,-7.4148026,-8.4257879,-19.186018,-21.094542,-66.548676,-79.536865,-5.0880256,-5.4153094,2004,9.03E-06,4.73E-05
C36542116_37,Clc1ccccc1N([C@H]([C@@H](C)c1ccccc1)C(=O)NC(CC(C)(C)C)(C)C)C(=O)\C=C\CCCCC,-87.7078,-10.911,-7.4141359,-7.4016871,-33.327618,-30.856451,-39.596474,-51.138546,-0.58928382,10.671256,5123,0.001902948,0.000949855
C36588712_9,OC(C(=O)N([C@@H](\C=C/C)C(=O)NC(CC(C)(C)C)(C)C)C(C)(C)C)(c1ccccc1)c1ccccc1,-70.0686,-13.1892,-7.4048963,-8.3975677,-29.173811,-27.318411,-51.946308,-56.169998,4.1270008,6.84723,4929,0.000158976,3.74E-05
C40221333_1,O=C(NCCCCCc1[nH+]c2c(n1CC(=O)N(Cc1ccccc1)C(C)C)cccc2)Cc1ccccc1C,-117.286,-10.3448,-7.3986964,-10.847072,-31.746845,-30.129419,-33.440025,-74.89196,1.8090541,12.445037,5183,0.002906934,0.000590775
C42400733_5,O=C1N(NC2=C1CCC2)C1CCCC1,-69.9806,-18.3993,-7.3974853,-8.710372,-21.379395,-20.777956,-63.369244,-78.95282,-5.5879264,-5.0980811,2313,2.97E-05,4.02E-05
C12638837_34,Fc1ccc(cc1)[C@@H](N(C(=O)CCN1CCCc2c1cccc2)CC[NH+](CC)CC)C(=O)NC1CCCCC1,-103.295,-11.1981,-7.3880873,-6.9767642,-30.57304,-28.947603,-26.398411,-29.039183,10.986315,15.957279,5266,0.000868716,0.000217142
C36554566_12,Clc1cc(N([C@@H](C(=O)NC(CC(C)(C)C)(C)C)c2ccc(O)cc2)C(=O)Cc2ccccc2)ccc1,-76.8502,-8.3447,-7.3877392,-8.3702135,-27.832037,-26.922514,-41.544971,-64.614891,-0.096524902,10.199248,5099,3.55E-05,2.41E-05
C19413968_1,BrC=1C=Cc2nc(cn2C=1)CCl,-71.4459,-19.2988,-7.3821449,-7.9677267,-14.833597,-15.109385,-62.985973,-76.272949,-4.9662409,-4.7639694,2595,6.56E-06,0.000339975
C19413968_3,BrC=1C=Cc2nc(cn2C=1)CCl,-71.432,-19.2998,-7.3821449,-7.9677267,-14.833597,-15.109385,-62.985973,-76.272949,-4.9662409,-4.7639694,2596,6.58E-06,0.000348232
C43769725_1,O1[C@@H](C[C@@H]2CO[C@H](C\C(=C/C(OCCCCCCCCC(=O)[O-])=O)\C)[C@H](O)[C@@H]2O)[C@H]1[C@H]([C@H](O)C)C,-113.868,-13.5807,-7.3817325,-8.2379494,-27.716404,-27.639214,-62.406822,-60.356113,9.5153952,10.614647,5122,0.001584215,5.43E-05
C41012521_19,s1cc(-c2ccc(cc2)CC)c(C(OC)=O)c1NC(=O)\C=C\c1cc(OC)c(OCCCCCC)cc1,-65.533,-8.28036,-7.3766294,-6.1098356,-24.241573,-26.532198,15.320148,-42.041649,30.322367,17.849234,5292,5.10E-07,1.55E-05
C59484526_39,O=C1N(c2c(CC[C@@H]1[NH2+][C@H](CCc1ccccc1)C(OCc1ccccc1)=O)cccc2)CC(OC(C)(C)C)=O,-106.641,-15.2075,-7.3703389,-9.6761084,-27.208578,-27.245335,-35.429325,-46.093697,1.9071026,11.438283,5153,0.000577866,3.48E-05
C84340298_3,O1C[C@@H](NC1=O)C1CCC(CC1)C,-68.6113,-19.9691,-7.3599558,-7.3175635,-20.855652,-20.018103,-67.619362,-76.522476,-4.7856092,-4.7365465,2612,4.61E-06,0.000939605
C95751810_1,IC=1N=N[C@H]2C=1C=CC(=C2)C,-66.2474,-20,-7.3596959,-7.5377979,-13.855192,-13.344782,-64.768524,-64.06897,-4.2476954,-4.3617964,2847,1.74E-06,0.002083608
C83965276_3,O1C[C@]2(NC1=O)C[C@H](CC[C@H]2C)C,-59.2044,-20,-7.3517852,-8.2408209,-18.040377,-16.093801,-70.69371,-77.208794,-4.461288,-4.3348012,2866,2.56E-06,0.002246374
C83137479_3,Clc1[nH]nc(n1)[C@H]1Cc2c1cccc2,-71.3126,-19.3246,-7.3462486,-7.6436386,-16.711712,-15.75922,-74.794434,-83.175499,-4.8911967,-4.8998356,2497,6.11E-06,0.000430127
C83137479_1,Clc1[nH]nc(n1)[C@H]1Cc2c1cccc2,-71.3156,-19.3242,-7.3462486,-7.6436386,-16.711712,-15.75922,-74.794434,-83.175499,-4.8911967,-4.8998356,2496,6.10E-06,0.00042899
C36542585_29,Clc1ccccc1N([C@H]([C@@H](C)c1ccccc1)C(=O)NC(CC(C)(C)C)(C)C)C(=O)[C@@H](CCCC)CC,-73.3677,-10.8907,-7.3339391,-7.7750626,-31.239902,-30.64464,-49.465626,-35.403522,0.90946835,19.227726,5305,0.000857639,0.000834872
C84340298_1,O1C[C@@H](NC1=O)C1CCC(CC1)C,-68.4199,-19.9811,-7.3289385,-7.5432763,-20.09993,-20.737793,-73.273949,-77.693413,-5.0696106,-5.1618686,2261,8.82E-06,0.001013946
C36583178_4,S(=O)(=O)(CNC(=O)[C@H](N(C(C)(C)C)C(=O)[C@H](CC)c1ccccc1)C(CC)CC)c1ccc(cc1)C,-98.4177,-14.3079,-7.3184576,-9.6202955,-29.118687,-30.253008,-46.992172,-72.330368,-0.40684083,6.5016146,4911,0.000223159,0.000646886
C71372300_2,Clc1nc2SC=Cn2c1[C@@H](O)C,-67.3867,-19.3056,-7.3164458,-8.5623827,-13.700524,-13.075422,-66.586441,-64.425873,-4.1473899,-4.0454054,2998,1.50E-06,0.000354067
C86815921_2,s1cc(C=2OC(=S)NN=2)c(c1)C,-64.7367,-20,-7.3036256,-7.483366,-14.249882,-13.346904,-66.527557,-72.350937,-4.1495991,-4.903995,2489,1.51E-06,0.002456727
C14530904_33,O(C(=O)c1n(c2[nH+]cc(N[C@H](CCC(C)=C)C)cc2c1NC(=O)CCOC)CCc1c2c([nH]c1)cccc2)C,-92.2367,-14.0856,-7.292294,-9.9762459,-29.070858,-29.694889,-45.330303,-48.631138,4.938035,11.965798,5171,0.000149585,0.000433687
C36588649_10,Oc1ccccc1[C@H](N(C(C)(C)C)C(=O)C(O)(c1ccccc1)c1ccccc1)C(=O)NC1CCCCC1,-92.4618,-12.9288,-7.2681108,-4.6532707,-26.99826,-24.57243,-59.21365,-34.171986,1.060447,19.565022,5309,2.50E-05,1.74E-06
C36604343_2,O(Cc1ccccc1)C(=O)N1CCC[C@@H]1C(=O)N([C@H](CCCCC)C(=O)NC1CCCCC1)c1ccccc1,-91.1335,-8.71677,-7.2603359,-8.5627832,-31.253386,-31.505466,-53.222412,-68.982346,10.76236,13.77885,5221,0.00087711,0.001300917
C36542561_3,Clc1ccccc1N([C@@H](C(=O)NC(C)(C)C)c1ccccc1O)C(=O)[C@@H](CCCC)CC,-64.8684,-9.65437,-7.2570896,-9.1156082,-25.787918,-24.366678,-51.62204,-48.889214,-0.79130441,8.1992283,5007,3.35E-06,1.37E-06
C36490204_11,S(=O)(=O)(CNC(=O)[C@H](N(C(=O)CCCCC)C1CCCCC1)[C@@H](C)c1ccccc1)c1ccc(cc1)C,-95.2577,-13.7194,-7.2549238,-6.3570967,-28.45437,-28.106888,-37.526466,-48.227161,0.031436857,17.885012,5293,0.000101614,9.36E-05
C34111534_5,O1[C@H](C(O)(c2ccccc2)c2ccccc2)[C@H](OC1(C)c1ccccc1)C(O)(c1ccccc1)c1ccccc1,-55.4799,-16.3424,-7.2532783,-3.0113635,-23.647993,-23.142559,-45.899693,-2.5324912,-0.92545164,27.174704,5339,3.07E-07,9.97E-07
C19413968_2,BrC=1C=Cc2nc(cn2C=1)CCl,-71.2811,-19.2807,-7.2455683,-8.3322001,-14.285311,-15.800166,-59.779312,-64.334045,-5.1285682,-4.6975055,2633,9.73E-06,0.00025468
C36542121_30,Clc1ccccc1N([C@H](C(=O)NC(C)(C)C)c1c2c(ccc1OC)cccc2)C(=O)\C=C/CCCCC,-53.876,-7.86831,-7.2336526,-5.5153437,-24.822971,-25.377163,-28.650198,-30.583912,5.4981198,20.848501,5318,9.88E-07,4.28E-06
C36304428_55,O(c1ccccc1OC)c1n(nc(C)c1C[NH+](Cc1ccccc1)C[C@H](O)CCC)-c1ccccc1,-87.1085,-15.736,-7.2283783,-7.0311828,-24.899405,-25.156067,-52.055058,-50.265385,-1.5478512,16.054659,5270,3.20E-06,3.64E-06
C84340298_6,O1C[C@@H](NC1=O)C1CCC(CC1)C,-67.0624,-19.9569,-7.2132087,-7.3381071,-20.19696,-20.641815,-72.703682,-79.372917,-4.5696068,-4.9783764,2424,3.14E-06,0.000861715
CHEMBL1389315_19,S(=O)(=O)(c1c2nc3c(nc2n(c1N=S(=O)([O-])c1ccccc1)C1CCCCC1)cccc3)c1ccccc1,-36.3314,-8.16576,-7.2081175,-8.5142498,-22.15168,-22.32407,-47.522053,-61.940491,4.1323509,10.737986,5125,5.19E-08,1.12E-07
C36542561_2,Clc1ccccc1N([C@@H](C(=O)NC(C)(C)C)c1ccccc1O)C(=O)[C@@H](CCCC)CC,-65.2684,-9.45942,-7.2013655,-8.2154684,-25.557529,-23.912348,-64.130516,-55.358341,-0.77120399,6.3681445,4898,2.46E-06,7.17E-07
C84340298_4,O1C[C@@H](NC1=O)C1CCC(CC1)C,-67.2276,-19.9675,-7.1970611,-7.2435107,-20.911024,-21.033205,-67.44574,-74.174324,-5.25454,-4.7614479,2598,1.33E-05,0.000919752
C36485115_22,Clc1cc(N([C@H](C(CC)CC)C(=O)NC(CC(C)(C)C)(C)C)C(=O)c2cccc(O)c2O)ccc1,-74.167,-6.83361,-7.1882019,-8.1167269,-25.909458,-23.731295,-54.487049,-56.160393,3.4253693,14.915102,5251,3.78E-06,5.84E-07
C36523789_21,O(Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N([C@H](CCCCC)C(=O)NC(CC(C)(C)C)(C)C)C,-108.986,-14.9783,-7.1806092,-8.5862417,-30.925114,-31.833189,-48.172546,-63.953281,-1.6686305,8.8130531,5037,0.001607471,0.001512354
C36514304_20,Oc1ccc(cc1)C(=O)N([C@@H]([C@@H](C)c1ccccc1)C(=O)NC(CC(C)(C)C)(C)C)CCCCCC,-85.4818,-9.28745,-7.167511,-7.1597495,-29.345785,-30.89991,-51.125195,-40.738266,0.2230784,13.661177,5217,0.000185365,0.000967894
C13476908_1,Fc1ccc(cc1)[C@H]1N[C@H](C2[C@@H](N[C@H](C1C2=O)c1ccc(F)cc1)c1ccc(F)cc1)c1ccc(F)cc1,-28.0721,-17.1942,-7.1668253,-7.4830127,-25.612289,-26.957687,-49.437073,-43.04277,-1.0518734,13.001688,5202,2.67E-06,2.82E-05
C36606145_42,O=C(N([C@H](C(c1ccccc1)c1ccccc1)C(=O)NCCCC)c1ccccc1)\C=C\CCCCC,-84.5835,-9.07077,-7.1594667,-7.1067357,-30.321575,-30.273497,-50.477474,-35.423595,2.2032175,16.392412,5275,0.000464174,0.000655463
C82344328_1,O=C(NCC#C)N1C[C@H](CCC1)C,-72.0498,-18.8041,-7.1318245,-7.6590848,-20.134851,-19.502682,-65.184044,-68.235374,-4.418334,-4.6290636,2681,2.31E-06,0.000112887
C10059401_6,s1c2C[C@@H](CCc2c2c1N[C@@H](N=C2O)c1ccc(OC(=O)c2ccc(cc2)C(C)(C)C)cc1)C(C)(C)C,-87.6352,-16.8708,-7.1054888,-8.1756668,-28.605335,-27.862307,-24.217104,-47.090237,18.77253,16.059633,5271,8.94E-05,7.31E-05
C36588649_13,Oc1ccccc1[C@H](N(C(C)(C)C)C(=O)C(O)(c1ccccc1)c1ccccc1)C(=O)NC1CCCCC1,-91.5096,-13.234,-7.0857196,-6.9882684,-25.363722,-25.041101,-41.534397,-39.478069,4.5993943,10.411069,5111,1.06E-05,2.96E-06
C83965276_4,O1C[C@]2(NC1=O)C[C@H](CC[C@H]2C)C,-62.4575,-20,-7.0792518,-8.3219442,-18.341331,-16.744949,-65.723351,-70.826874,-4.7866125,-5.0693712,2338,4.60E-06,0.002256178
C19685777_5,O1[C@H](C[C@H]2CO[C@@H](C\C(=C\C(OCCCCCCCCC(=O)[O-])=O)\C)[C@H](O)[C@@H]2O)[C@H]1[C@H]([C@@H](O)C)C,-116.748,-13.6612,-7.0717907,-9.9398775,-27.570103,-29.057495,-60.056614,-43.78833,-0.64476383,15.06667,5256,0.001822363,0.000235099
C20462390_4,Clc1ccc(cc1)[C@@H]([NH+]1CCN(CC1)CC(=O)Nc1c2cc(ccc2[nH]c1C(OC)=O)C)c1ccccc1,-91.2017,-17.2813,-7.0559301,-7.6027002,-28.292522,-27.73584,-34.493626,-46.324326,8.2687416,20.171751,5316,6.94E-05,6.45E-05
C13468079_3,O=C1C2[C@H](N[C@@H](C1[C@@H](N[C@@H]2c1ccc(cc1)C)c1ccc(cc1)C)c1ccc(cc1)C)c1ccc(cc1)C,-16.5069,-17.2726,-7.0512056,-7.872848,-27.345343,-25.895237,-57.560993,-11.263687,0.016700774,26.016916,5336,2.00E-05,1.09E-05
C13468079_4,O=C1C2[C@H](N[C@@H](C1[C@@H](N[C@@H]2c1ccc(cc1)C)c1ccc(cc1)C)c1ccc(cc1)C)c1ccc(cc1)C,-33.8012,-17.2577,-7.0182962,-5.9322085,-26.644272,-25.293461,-27.936699,-34.196323,-1.4597199,21.173769,5320,9.35E-06,7.11E-06
C43769725_2,O1[C@@H](C[C@@H]2CO[C@H](C\C(=C/C(OCCCCCCCCC(=O)[O-])=O)\C)[C@H](O)[C@@H]2O)[C@H]1[C@H]([C@H](O)C)C,-116.133,-13.6053,-7.0100536,-6.9552994,-27.981596,-28.198362,-44.087418,-45.147549,-0.87519145,23.791874,5330,0.00179573,0.000104263
C36542121_2,Clc1ccccc1N([C@H](C(=O)NC(C)(C)C)c1c2c(ccc1OC)cccc2)C(=O)\C=C/CCCCC,-57.8719,-7.88582,-7.0016971,-6.7191668,-25.640509,-25.824505,-29.853874,-39.356472,-1.7317971,15.999681,5267,2.85E-06,6.91E-06
C40221227_20,O(CCCCn1c2c([nH+]c1CCCCCNC(=O)Cc1ccccc1C)cccc2)c1ccccc1CC=C,-121.923,-11.2898,-6.9746437,-7.1337953,-30.592012,-31.293709,-42.727432,-37.86916,4.1088376,17.747683,5291,0.002833747,0.00119048
C36510858_1,Oc1ccc(cc1)[C@H](N(CCCCCC)C(=O)[C@H](CC)c1ccccc1)C(=O)NC1CCCCC1,-88.248,-13.3276,-6.9392624,-8.6911459,-30.485466,-27.022682,-45.913643,-37.331406,0.81528288,11.17354,5142,0.000543123,2.71E-05
C08407651_11,O(CCOc1cc(ccc1)C)c1ccccc1\C=N\Nc1nc(nc(N2CCCCC2)c1)N1CCCCC1,-97.8306,-19.8993,-6.8988547,-5.9177632,-27.273912,-25.329321,-32.406864,-23.401697,1.4796324,31.525669,5347,8.06E-05,0.000680955
C36508302_19,Oc1cc(ccc1)[C@@H](N(C(=O)C1CCCCC1)CCCCCC)C(=O)NC(CC(C)(C)C)(C)C,-84.027,-14.1651,-6.8440638,-7.3433762,-28.545967,-27.186163,-56.089027,-35.594185,0.25109187,15.635387,5263,8.34E-05,3.27E-05
C36514304_4,Oc1ccc(cc1)C(=O)N([C@@H]([C@@H](C)c1ccccc1)C(=O)NC(CC(C)(C)C)(C)C)CCCCCC,-75.8906,-8.25083,-6.8439822,-8.9189186,-29.869072,-27.865164,-37.197777,-45.354107,3.7612503,8.5376358,5022,0.00031216,7.16E-05
C36542585_2,Clc1ccccc1N([C@H]([C@@H](C)c1ccccc1)C(=O)NC(CC(C)(C)C)(C)C)C(=O)[C@@H](CCCC)CC,-69.4256,-10.4695,-6.7944765,-5.8285823,-30.246128,-28.404219,-40.926624,-37.148552,5.0735869,17.009207,5283,0.000432113,0.000126842
C40203386_26,O(CCCn1c2c(nc1CCNC(=O)Cc1ccc(cc1)-c1ccccc1)cccc2)c1ccccc1CC=C,-128.695,-13.9228,-6.7909346,-8.5980072,-30.709778,-30.366449,-41.467159,-42.693577,0.5208528,13.151873,5210,0.003195864,0.00069543
C36542585_23,Clc1ccccc1N([C@H]([C@@H](C)c1ccccc1)C(=O)NC(CC(C)(C)C)(C)C)C(=O)[C@@H](CCCC)CC,-75.4143,-9.82687,-6.7787862,-7.185936,-32.627621,-30.475166,-54.481136,-33.328415,1.0390558,16.343218,5274,0.00155349,0.000757862
C36541566_8,Clc1ccccc1N([C@@H](C(CC)CC)C(=O)NC(CC(C)(C)C)(C)C)C(=O)Cc1ccccc1C,-84.3397,-7.93774,-6.7469001,-7.052671,-24.600737,-24.034349,-34.73671,-29.413717,1.6773739,14.750529,5247,1.48E-06,8.29E-07
C36573130_50,o1cccc1[C@H](N(C(=O)C(O)(c1ccccc1)c1ccccc1)CCC)C(=O)NC(CC(C)(C)C)(C)C,-90.5253,-12.4762,-6.7327375,-6.3945947,-27.024414,-25.484356,-43.541382,-49.510578,1.2543279,10.38684,5107,2.08E-05,4.78E-06
C36557010_21,o1c(ccc1C)CN([C@H](C(=O)NC(CC(C)(C)C)(C)C)c1ccccc1C)C(=O)CCC1CCCCC1,-87.1651,-12.8775,-6.7150292,-8.6393852,-33.102261,-31.128536,-44.118168,-56.800014,5.5051222,8.3280144,5013,0.001778976,0.001104181
C36588712_14,OC(C(=O)N([C@@H](\C=C/C)C(=O)NC(CC(C)(C)C)(C)C)C(C)(C)C)(c1ccccc1)c1ccccc1,-74.7757,-13.1701,-6.6862378,-6.3859644,-26.495249,-28.242159,-60.51601,-57.206905,7.5994554,11.449601,5155,7.68E-06,0.000108838
C34111534_2,O1[C@H](C(O)(c2ccccc2)c2ccccc2)[C@H](OC1(C)c1ccccc1)C(O)(c1ccccc1)c1ccccc1,-56.1188,-16.338,-6.677155,-4.412734,-22.09787,-23.095999,-47.904285,-11.189584,-1.0839697,29.935324,5344,1.23E-07,9.75E-07
C36481779_47,Clc1cc(N([C@@H](C(=O)NC(CC(C)(C)C)(C)C)c2ccc(O)cc2)C(=O)\C=C/CCCCC)ccc1,-78.1752,-10.0287,-6.6490679,-6.2889256,-29.834215,-30.820156,-34.849682,-37.013081,8.6777897,16.03116,5269,0.000303101,0.000929643
C36598521_36,o1c(ccc1C)CN([C@@H](C(c1ccccc1)c1ccccc1)C(=O)NCCCC)C(=O)C[C@H](C)c1ccccc1,-101.753,-11.6466,-6.6439853,-6.3450394,-26.182581,-25.88662,-23.548531,-48.746689,5.4742856,20.135338,5315,0.00018816,7.45E-06
C36497946_29,Clc1cccc(Cl)c1[C@H](N(C(=O)c1ccccc1[O-])Cc1occc1)C(=O)NC(CC(C)(C)C)(C)C,-71.1411,-7.56461,-6.6330109,-9.6237688,-23.94404,-23.676176,-39.376133,-74.333076,-0.20193428,4.8806567,4779,3.90E-07,6.83E-07
C36510858_14,Oc1ccc(cc1)[C@H](N(CCCCCC)C(=O)[C@H](CC)c1ccccc1)C(=O)NC1CCCCC1,-90.8353,-13.3089,-6.6129112,-7.3284922,-27.65888,-26.595551,-42.346291,-37.097607,2.5153377,10.743176,5126,3.61E-05,1.66E-05
C36508144_19,S(=O)(=O)(CNC(=O)[C@H](N(C(=O)c1ccccc1OC)CCCCCC)\C=C\CCC)c1ccc(cc1)C,-90.2872,-8.63289,-6.5872741,-6.8303618,-31.477949,-29.014212,-40.340069,-50.863045,8.7271652,14.035446,5231,0.000966114,0.000228516
C36555379_23,o1c(ccc1C)CN([C@@H]([C@@H](C)c1ccccc1)C(=O)NCCCC)C(=O)\C(=C\c1ccccc1)\c1ccccc1,-81.2619,1.82911,-6.5615406,-8.1182585,-28.411083,-29.537537,-45.349968,-62.954288,0.23510636,13.804881,5223,7.10E-05,0.000378785
C36567755_32,O=C(N([C@H]([C@@H](C)c1ccccc1)C(=O)NC(CC(C)(C)C)(C)C)CCC)c1ccccc1[O-],-85.2231,-7.19389,-6.5386477,-7.733963,-26.108936,-26.012175,-46.241302,-43.615719,4.5960579,7.651979,4979,5.86E-06,8.85E-06
C36508302_11,Oc1cc(ccc1)[C@@H](N(C(=O)C1CCCCC1)CCCCCC)C(=O)NC(CC(C)(C)C)(C)C,-87.9418,-14.128,-6.5364909,-6.9576907,-27.314936,-27.123993,-59.216576,-34.916073,-0.53506184,19.09683,5303,2.22E-05,3.04E-05
C36522513_24,O=C(N([C@@H](C(=O)NC(CC(C)(C)C)(C)C)c1c2c(c3c(c1)cccc3)cccc2)CCCCCC)CC,-94.0612,-13.5117,-6.5339003,-6.3442054,-27.950899,-26.518932,-26.869648,-51.727802,1.0399982,19.370958,5307,5.99E-05,1.52E-05
C36604343_1,O(Cc1ccccc1)C(=O)N1CCC[C@@H]1C(=O)N([C@H](CCCCC)C(=O)NC1CCCCC1)c1ccccc1,-88.6535,-8.76961,-6.5253677,-5.7072401,-28.959686,-29.461533,-18.802708,-44.901543,7.9143424,24.832375,5333,0.0001256,0.000350377
C36522513_8,O=C(N([C@@H](C(=O)NC(CC(C)(C)C)(C)C)c1c2c(c3c(c1)cccc3)cccc2)CCCCCC)CC,-95.8456,-13.4373,-6.525054,-9.9965916,-28.735388,-28.291655,-28.372351,-69.972153,0.13447374,5.2045193,4812,0.000131089,0.000114647
C36497835_38,o1cccc1CN([C@H](C(c1ccccc1)c1ccccc1)C(=O)NCCCC)C(=O)c1ccccc1[O-],-81.2373,-8.3343,-6.5184374,-6.5086164,-22.683022,-22.116964,-33.825302,-41.682281,-1.1414455,14.502463,5242,3.62E-07,8.49E-08
