id,smiles,ds_CHEMPLP_1DB1,ds_CHEMPLP_3KPZ,ds_london_1DB1,ds_london_3KPZ,ds_ASE_1DB1,ds_ASE_3KPZ,ds_AHB_1DB1,ds_AHB_3KPZ,ds_AdG_1DB1,ds_AdG_3KPZ
VDRML5643,O(CC(O)CO)c1cc(-c2ccc(cc2CCC)C(O)(CC)CC)c(cc1)CC,-110.088,-15.5316,-16.190166,-13.654565,-30.171373,-28.543165,-102.53721,-107.16241,-6.3639059,-6.7637606
VDRML5861,FC(F)(F)C(O)(C(CCC(CC)c1cc(ccc1)COCc1cc(C)c(OCO)cc1)C)C(F)(F)F,-138.73,-17.7428,-16.16374,-13.719032,-32.295544,-31.067799,-108.85282,-123.26652,-7.4915295,-5.2072206
VDRML997,O(C(CCC)CO)c1ccc(cc1CO)CCC(CC)c1cc(C)c(OCC(O)C(C)(C)C)cc1,-138.644,-17.6207,-16.156132,-14.444728,-37.098354,-35.099525,-104.94333,-96.627769,-6.3430767,-4.0599699
VDRML16602,FC(C(O)COc1ccc(cc1C)C(CC)(CC)c1cc(C)c(OC(CO)C)cc1)(C)C,-121.87,-18.5569,-16.153994,-13.428693,-36.824444,-35.654861,-120.6719,-131.50398,-9.3918953,-10.216163
VDRML6812,FC(C(F)(O)CCCc1cc(ccc1)C(CC)=CC=Cc1cc(CO)c(cc1)CO)(C)C,-123.657,-17.8437,-16.150269,-15.245883,-33.884148,-33.472725,-111.60014,-126.60427,-10.280807,-8.8174782
VDRML23027,OCc1cc(ccc1CO)CCc1cc(ccc1)C(CCCC)=CC=CC(O)(C(CC)C)C,-132.099,-17.0351,-16.147783,-14.991356,-35.22028,-34.331982,-107.76469,-115.18712,-7.5327482,-7.5568371
VDRML701,FC(F)(F)C(O)(C(O)(CC(CC)c1cc(ccc1)CCc1cc(C)c(OCO)cc1)C)C(F)(F)F,-124.981,-17.6334,-16.14101,-16.429905,-30.650892,-28.970367,-125.89304,-137.15411,-10.284613,-11.097205
VDRML431,FC(C(O)(O)C)(C=CC=C(CC)c1cc(OCc2cc(C(C)C)c(cc2)CO)ccc1)C,-124.812,-17.8824,-16.136494,-13.586961,-32.636517,-33.176231,-113.1707,-113.33201,-8.4922991,-7.5182076
VDRML18333,O(C(CCO)CO)c1ccc(cc1C)CC(C)(C)c1cc(C)c(OCC(O)C(C)C)cc1,-123.442,-18.5438,-16.1229,-15.206102,-34.6408,-31.996874,-97.771042,-119.83167,-7.9432902,-6.9242964
VDRML5597,FC(O)(CC=CC=C(CC)c1cc(OCc2cc(CO)c(cc2)CC(O)CCO)ccc1)C,-130.57,-17.8368,-16.119812,-15.017237,-30.890839,-30.876429,-83.255943,-93.21759,-2.4464049,-1.1740003
VDRML9751,FC(F)(F)C(O)(C(O)CCC(CC)c1cc(OCc2cc(C)c(OCO)cc2)c(cc1)C)C(F)(F)F,-128.53,-18.4864,-16.116381,-16.726854,-31.451269,-31.537275,-108.18453,-128.42535,-7.2015724,-7.9079213
VDRML15875,O(C(=O)C1NN1)c1n(C)c(cc1C)C(N)(CO)c1ccc(cc1)C(=O)N,-88.978,-15.9358,-16.115932,-15.146469,-25.068832,-23.064808,-120.03238,-120.1683,-6.8097076,-5.8888116
VDRML10938,FC(F)(F)C(O)(CCC(CC)(C)c1cc(OCc2cc(C)c(OCO)cc2)ccc1)C(F)(F)F,-123.055,-18.5576,-16.110126,-13.82236,-29.050133,-28.362625,-107.70624,-117.74199,-8.4079208,-7.8689222
VDRML9264,FC(F)(F)C(C(O)COc1ccc(cc1C)C(CC)(CC)c1cc(C)c(OCCO)cc1)(C(F)F)C,-124.37,-18.5542,-16.099951,-16.27124,-36.566452,-35.464108,-119.69539,-150.11292,-11.633696,-11.520581
VDRML21206,FC(F)(F)c1ccc(cc1OCc1cc(C)c(OCO)cc1)C(CC=CC(O)C(F)(F)C)CC,-116.622,-17.8724,-16.09816,-14.971677,-32.351086,-29.845484,-104.6768,-109.26203,-8.8526068,-8.9594049
VDRML11005,O(C(CCO)CO)c1ccc(cc1C)C(CC)(CC)c1cc(O)c(OCC(O)CCC)cc1,-125.694,-18.5675,-16.081417,-13.849694,-35.696083,-34.523884,-116.98026,-132.1884,-6.9991512,-7.2538867
VDRML12494,O(C(CCO)CO)c1ccc(cc1C)COc1cc(ccc1)-c1ccc(cc1)C(CC)(C)C,-122.564,-18.5284,-16.075556,-13.884946,-32.296585,-32.8881,-108.44007,-119.1132,-4.2280693,-5.9759693
VDRML605,OCc1ccc(cc1CC(CO)CO)CC=C(CC)c1cc(ccc1)CCCCC(O)C(C)(C)C,-126.216,-17.1009,-16.068411,-13.290723,-37.823494,-33.81831,-82.079483,-95.38401,0.98590505,2.4845777
VDRML2072,O(C(C(O)O)C(O)=O)c1ccc(cc1C)C(CC)(CC)c1cc(C)c(OCC(O)C(C)(C)C)cc1,-131.809,-17.7857,-16.065083,-17.833824,-34.952148,-35.710583,-131.54961,-144.90414,-5.9669018,-8.1122217
VDRML9933,FC(F)(F)C(O)(CCC(CC)c1cc(ccc1)CCc1cc(CO)c(OO)cc1)C(F)(F)F,-124.792,-14.5934,-16.063601,-16.067606,-31.28467,-28.238104,-102.62289,-124.90031,-9.4102402,-8.5290279
VDRML7073,OC1C(=C)C(CC1=O)=CC=C1C2CCC(C(CCCCOCC)C)C2(CCC1)C,-108.676,-19.9139,-16.059839,-16.155317,-36.712639,-35.202103,-118.51813,-119.78905,-10.104469,-9.952364
VDRML21342,O1CC(O)=C(O)C(C)=C1C=Nc1ccc(N(C)C)cc1,-83.8449,-18.6112,-16.055191,-14.602565,-23.695423,-22.364319,-90.65757,-100.72333,-6.8131194,-7.0685577
VDRML2687,FC(O)(C(O)(C)C)COc1cc(ccc1)CC=C(CC)c1cc(OC(CCO)CO)ccc1,-121.818,-19.1614,-16.045242,-13.59248,-33.887856,-31.607422,-101.07207,-110.62543,-5.4090457,-5.6192756
VDRML12421,FC(F)(F)C(O)(C(CC=C(CC)c1cc(ccc1)CCc1cc(C)c(OCO)cc1)C)C(F)(F)F,-134.891,-18.4372,-16.044127,-14.601914,-32.225567,-33.264465,-135.84412,-119.37508,-7.8468213,-6.9505963
VDRML14344,FC(C(O)C=CC=C(CC)c1cc(OCc2cc(ccc2CO)CO)ccc1)(C)C,-113.68,-17.9409,-16.042553,-14.185183,-33.09193,-32.195488,-113.48481,-118.4845,-9.3145981,-8.7077513
VDRML1559,O(CC(O)C(C)(C)C)c1ccc(cc1C)C(OC)(CC)COc1ccc(NC(=O)C=2N(C=2)C)cc1,-139.392,-19.2396,-16.03644,-14.06795,-32.824909,-32.697685,-118.52672,-125.85621,-4.4098325,-5.2510839
VDRML1520,O1CCN(C1)CCCCOc1ccc(cc1C)C(CC)(CC)c1cc(C)c(OCC(O)C(C)(C)C)c(c1)C,-139.485,-14.6041,-16.018927,-14.526927,-37.532757,-35.714218,-109.91706,-110.79027,-5.8621092,0.9371621
VDRML6,FC(CCOCc1cc(ccc1)C(CC)(CC)c1cc(CO)c(OC(CO)CO)cc1)(C)C,-123.425,-17.1435,-16.009012,-13.642558,-33.589077,-32.284954,-105.74399,-107.06863,-4.4034843,-3.3650227
VDRML13022,FC(C(O)COc1ccc(cc1CO)CCC(CC)c1ccc(OC(OCO)C)cc1)(C)C,-123.94,-17.7536,-16.007435,-15.003479,-34.425674,-33.165642,-118.21939,-140.42799,-8.2725296,-9.7376347
VDRML16424,OC1=CC(=NC2C3CCC(C(CCCC(=O)N)C)C3(CC2)C)CNC1=O,-100.779,-18.8184,-16.007057,-14.38774,-30.777668,-28.878649,-116.60577,-125.04027,-7.9318881,-7.6559224
VDRML2073,O(C(CC(O)=O)C(O)O)c1ccc(cc1C)C(CC)(CC)c1cc(C)c(OCC(O)C(C)(C)C)cc1,-131.294,-17.352,-16.005375,-16.990616,-35.066231,-35.02808,-117.62348,-123.90988,-5.3996377,-4.2058177
VDRML1545,O(CC(O)C(C)(C)C)c1ccc(cc1C)C(CC)(CC)c1ccc(NC(=O)C2C(O)C2O)cc1,-129.331,-16.8706,-15.99558,-16.061071,-35.160843,-34.202724,-126.97423,-135.90387,-9.3867455,-7.0913386
VDRML9968,FC(F)(F)C(O)(C=CC=C(CC)c1cc(OCc2cc(CO)c(OCO)cc2)ccc1)C(F)F,-128.882,-18.6126,-15.994999,-16.077074,-30.983885,-30.198425,-118.27487,-114.59426,-6.6936097,-7.25178
VDRML4782,O(C(O)(C(O)C(C)(C)C)C)c1c(cc(cc1C)-c1cccc(O)c1C(C=O)C)C,-88.8767,-12.6897,-15.994032,-14.469829,-27.549105,-27.466045,-107.24897,-115.85563,-5.7128506,-6.100596
VDRML6137,O(CC(O)C(C)(C)C)c1ccc(cc1C)C(C(C)(C)C)(CC(=O)Nc1ccc(OCC)cc1)CC,-116.303,-18.1475,-15.975567,-15.14988,-35.250835,-35.453907,-99.361717,-123.66874,-3.4700074,-2.0951629
VDRML1537,O(CC(O)C(C)(C)C)c1ccc(cc1C)C(CC)(CC)c1ccc(OC(CCO)C(=O)N)cc1,-132.048,-17.765,-15.970773,-13.396468,-36.11903,-34.677349,-120.52423,-139.99234,-6.5580373,-5.9602542
VDRML6186,O1CCN(CC1)CCCCc1ccc(cc1C)C(CC)(CC)c1cc(C)c(OCC(O)C(C)(C)C)cc1,-141.578,-17.8221,-15.966444,-16.671282,-37.455868,-36.953526,-101.55054,-125.5249,-2.3828683,-3.7836511
VDRML2613,Oc1cc2C=3C(CC=3)C(CCc2cc1)C1(CCC1C(CCCCCCC(O)(C)C)C)C,-122.114,-19.3294,-15.964989,-14.150962,-39.612568,-37.9091,-112.46718,-116.18777,-9.4135237,-8.4560461
VDRML7312,[Si](CC)(CC)(c1cc(C)c(OCC(=O)CC(C)C)cc1)c1ccc(OCC2OC2)cc1,-120.707,-16.427,-15.96497,-14.534361,-32.595665,-32.081509,-101.87221,-116.65884,-7.7534494,-8.9257298
VDRML15543,FC(O)(C(F)(O)CCO)CCC=C(CC)c1cc(OCc2cc(CO)c(cc2)CO)ccc1,-125.454,-17.7554,-15.960822,-14.278258,-33.397537,-33.251251,-116.07169,-131.7401,-9.4456911,-8.0417595
VDRML19343,FC(F)(F)C(O)(C(O)CCC(CC)c1cc(ccc1)CCc1cc(C)c(OO)cc1)C(F)(F)F,-132.905,-16.0574,-15.956501,-16.124935,-31.923326,-30.401573,-136.70149,-142.3242,-11.540978,-9.9596128
VDRML9378,O(Cc1cc(CO)c(cc1)CO)c1cc(ccc1)C(CCC)=CC=CC(O)(CC)CC,-124.422,-17.8521,-15.955154,-14.107727,-34.08931,-31.553331,-112.83457,-116.8979,-8.1054049,-7.4673347
VDRML11793,FC(F)(F)C(C(O)Cc1cc(ccc1)CC(C)c1cc(C)c(OC(CCO)CO)cc1)(CC)C(F)(F)F,-123.508,-17.6994,-15.953699,-15.558208,-33.824875,-34.099712,-113.90984,-115.0914,-7.8199677,-7.7978859
VDRML1704,FC(F)(F)c1cc(O)c(cc1OCc1cc(OCC(O)C(F)(F)F)c(cc1)C)C(=O)NCCC,-121.482,-17.4143,-15.952848,-14.188174,-29.009415,-28.262573,-101.55676,-118.32992,-7.5093398,-7.5700054
VDRML3643,O(C)C1=C(O)C(=C(O)C)C(=O)C=C1C(C=C)c1ccccc1,-95.7629,-18.3198,-15.952424,-14.069733,-23.873962,-23.245199,-102.5295,-95.496712,-7.0039396,-7.3308411
VDRML9204,FC(Cc1cc(CO)c(OCCC(F)(O)O)cc1)(CCOc1ccc(cc1)C(CC)=CC)C,-121.397,-18.4932,-15.950294,-15.312861,-33.818005,-32.394474,-104.62321,-111.9669,-7.3240705,-5.1694093
VDRML1517,O1CN(C1)CCCOc1ccc(cc1C)C(CC)(CC)c1cc(C)c(OCC(O)C(C)(C)C)cc1,-138.527,-18.3128,-15.948703,-14.633149,-36.729424,-35.56654,-102.98062,-121.94263,-3.7330205,-4.8419414
VDRML21081,O(CC(O)C(O)(C)C)c1ccc(cc1C)C(CC)(CC)c1cc(ccc1)COC(CCO)CO,-128.528,-17.8201,-15.945375,-13.497293,-33.822296,-33.247829,-111.21722,-117.01546,-5.3318529,-4.4461389
VDRML14273,Oc1c2C3C(C4CCC(C(CCCC(O)(C)C)C)C4(CC3)C)Cc2ccc1C1CC1,-122.445,-19.2071,-15.943935,-15.671247,-39.155903,-37.10854,-110.09287,-117.6898,-10.774051,-10.96574
VDRML10886,FC(O)(C=CC=C(CC)c1cc(OCCc2cc(CO)c(cc2)CO)ccc1)CO,-122.401,-17.8716,-15.938369,-12.144092,-31.466122,-29.678822,-97.524452,-102.75775,-6.0106769,-5.3076367
VDRML7525,OC1=C(C2=Nc3c(nc(cc3)-c3ccccc3O)C2=C(O)C)C1=O,-84.0748,-15.7474,-15.937931,-12.724772,-22.615347,-21.97337,-90.956108,-102.14423,-6.0010099,-5.5290389
VDRML731,FC(F)(F)c1cc(C)c(OCc2cc(CO)c(cc2)CO)cc1C(CC)=CC=CC(O)C(F)(F)F,-108.535,-12.1174,-15.934067,-15.697507,-30.724348,-30.142992,-133.79884,-132.85168,-11.454806,-11.001542
VDRML11634,O(C(COCO)C)c1ccc(cc1C)C(CC)(CC)c1cc(C)c(OCC(O)C(C)(C)C)cc1,-130.233,-18.5307,-15.927773,-14.581663,-37.4711,-35.851086,-119.58573,-120.56671,-8.1500282,-5.8433361
VDRML2443,FC(F)(F)C(O)(CCCC(C)C1CCCC1(CC1CCc2c1ccc(O)c2)C)C(F)(F)F,-126.118,-19.7423,-15.91633,-14.231545,-31.741795,-30.64493,-107.04638,-111.16833,-11.361229,-9.8023357
VDRML6178,O1CC1NCOc1ccc(cc1C)C(CC)(CC)c1cc(C)c(OCC(=O)C(C)(C)C)cc1,-121.605,-16.7912,-15.908401,-15.427998,-35.048786,-33.937607,-122.36506,-131.41342,-6.2310176,-5.914402
VDRML21240,O(CC(O)c1ccc(O)cc1)c1ccc(cc1C)C(Oc1ccc(OC(O)CCO)cc1)(CC)C,-114.911,-18.3957,-15.904724,-14.902883,-30.824116,-30.359718,-98.83474,-104.96661,-3.5020292,0.016797395
VDRML6887,FC(F)(F)C(O)(C=CC=C(CCC)c1cc(ccc1)CCc1cc(CO)c(OCO)cc1)C(F)(F)F,-140.621,-17.8816,-15.90433,-14.478927,-33.736931,-29.939791,-123.42537,-112.94767,-13.453141,-8.7485504
VDRML17631,FC(C(COc1ccc(cc1C)C(CC)(CC)c1cc(C)c(OC(O)CCO)cc1)C)(C)C,-130.553,-18.4712,-15.898155,-14.289079,-36.679573,-34.975513,-113.43009,-131.7401,-7.9593287,-8.433444
VDRML878,FC(F)(F)C(O)(C=CC=C(C1OC1)c1cc(ccc1)-c1cc(C)c(OCO)cc1)C(F)(F)F,-118.762,-19.608,-15.894261,-16.496275,-29.084463,-28.258293,-131.7258,-130.35162,-10.621514,-11.117778
VDRML13023,FC(C(O)COc1ccc(cc1CO)CC=C(CC)c1ccc(OC(OCO)C)cc1)(C)C,-122.16,-18.5825,-15.893928,-16.660362,-34.324333,-34.399525,-121.03086,-140.59401,-6.1798682,-7.2089257
VDRML96,FC(F)(F)C(O)(C=CC=C(CC)c1cc(ccc1)Cc1cc(C)c(OCO)cc1)C(F)(F)F,-129.313,-18.6578,-15.89259,-14.698411,-30.046412,-29.053064,-113.58297,-119.42739,-10.593903,-9.3238153
VDRML11085,FC(O)(C(O)COc1cc(ccc1)C(CC)(CC)c1cc(CO)c(cc1)CC(CCO)CO)C,-127.104,-17.3476,-15.888604,-15.603549,-34.650028,-33.211315,-101.41384,-121.75057,-4.9029517,-5.1923375
VDRML4388,O(Cc1nc(O)c(cc1)CO)c1cc(-c2ccc(cc2CCC)C(O)(CC)CC)c(cc1)CC,-123.56,-14.068,-15.88766,-15.03135,-31.859707,-30.523129,-115.4799,-137.79602,-4.5987186,-7.6401839
VDRML1543,O(CC(O)C(C)(C)C)c1ccc(cc1C)C(CC)(CC)c1ccc(NC(=O)CC(O)(CO)C)cc1,-131.071,-17.4504,-15.884573,-15.806251,-35.926987,-35.483871,-114.13981,-133.23358,-5.5525255,-6.6350598
VDRML505,O(CC(O)C(C)(C)C)c1ccc(cc1C)C(CC)(CC)c1cc(OCCO)c(OCO)cc1,-122.455,-17.1781,-15.883626,-14.712267,-33.496666,-33.071358,-116.31036,-120.15559,-8.4251251,-7.24334
VDRML2173,Oc1cc2c(cc1)C(CC2)C1C2CCC(C)(C)C(CC2(C1)C)C(CCCC(O)(C)C)C,-109.117,-19.7426,-15.87861,-15.083411,-39.428356,-37.118073,-103.82001,-109.26148,-11.544899,-10.231626
VDRML10642,O(C)c1cc(OCc2cc(CCC)c(cc2)-c2ccccc2CC)ccc1CO,-105.877,-14.9494,-15.878206,-12.193995,-28.940855,-27.715574,-103.36265,-109.25894,-6.3531218,-6.6762285
VDRML1583,FC(F)(F)C(O)(C=CCC(CC)c1cc(ccc1)CCc1cc(CO)c(cc1)CO)C(F)(F)F,-141.503,-16.4824,-15.876461,-14.027734,-29.985434,-29.717522,-109.78317,-119.06345,-7.6491947,-9.7603474
VDRML256,FC(F)(F)C(O)(C=CC=C(CC)c1cc(OCc2cc(C)c(OC(O)CO)cc2)ccc1)C(F)(F)F,-134.277,-19.215,-15.874084,-15.755029,-32.539738,-31.007561,-98.373276,-130.35466,-8.8742323,-7.1359401
VDRML11668,FC(F)(F)C(C=CC(=C(CC)c1cc(OCc2cc(CO)c(cc2)CO)ccc1)C)(C(F)(F)F)C,-113.384,-12.2457,-15.871037,-15.396375,-32.067215,-31.494635,-111.1993,-131.8427,-10.348657,-11.945973
VDRML1499,FC(C(O)(CC)C=CC=C(CCCC)c1cc(OCc2cc(CO)c(cc2)CO)ccc1)C,-127.613,-17.8221,-15.870297,-14.322961,-34.117794,-31.793562,-116.35246,-118.26582,-8.7778473,-6.9996047
VDRML9047,FC(F)(F)C(O)(C(O)CCC(Cc1cc(ccc1)CCc1cc(C)c(OCO)cc1)CC)C(F)(F)F,-138.076,-17.7971,-15.866162,-14.240848,-32.623337,-31.979523,-104.91357,-108.44624,-7.4685535,-5.1883698
VDRML1553,O(CC(O)C(C)(C)C)c1ccc(cc1C)C(CC)(CC)c1ccc(NC(=O)C=2N(CC)C=2O)cc1,-135.06,-16.967,-15.859004,-15.202314,-34.901062,-33.740433,-115.44901,-118.06175,-5.1446843,-5.1315737
VDRML493,FC(F)(F)c1ccc(cc1OCc1cc(C)c(OCO)cc1)C(CCCC(O)C(C)(C)C)CC,-116.56,-17.8139,-15.858503,-15.615063,-33.954609,-33.77705,-88.911797,-109.60929,-5.8231559,-7.1333456
VDRML16678,FC(C(CC)C)(CC)C=CC=C(CC)c1cc(OCc2cc(CO)c(cc2)CO)ccc1,-122.812,-17.8723,-15.854054,-13.244479,-33.841896,-32.681473,-98.107162,-121.93126,-8.2645597,-9.0071926
VDRML15636,O(C(C)c1cc(C)c(cc1)C)c1ccc(cc1C)C(CC)(C)c1ccc(cc1)C(O)CCO,-114.414,-17.185,-15.847345,-14.822462,-34.688637,-33.677715,-98.638626,-126.29459,-5.2203856,-6.76723
VDRML849,FCC(O)(C(=CC=C(CCCC)c1cc(OCc2cc(CO)c(cc2)CO)ccc1)C)CC,-124.079,-17.7872,-15.844124,-13.859493,-35.295914,-32.430977,-126.88139,-119.40933,-12.795217,-7.7730155
VDRML17867,O(CO)c1ccc(cc1C)COc1cc(-c2ccc(cc2CC)C(O)(CC)CC)c(cc1)CC,-120.838,-14.8873,-15.843188,-15.052365,-31.82505,-31.428692,-113.9445,-130.53133,-8.6261759,-8.8424215
VDRML15308,OC1CC(CC(O)C1=O)=CC=C1C2C(CC1)C(CC2)C(CCCCC(OC)=O)C,-118.844,-18.8198,-15.841899,-15.522159,-34.991936,-33.723225,-125.55885,-120.90756,-9.2390671,-8.8832703
VDRML16479,OC1CC(CC(O)C1)=CC=C1C2CCC(C(CCOC(=O)C=CC)C)C2(CCC1)C,-123.073,-19.9281,-15.841384,-15.380544,-37.744114,-34.840881,-113.68032,-111.26682,-10.567444,-9.720067
VDRML2184,FC(F)(F)C(O)(C(O)CC(C(CC)c1cc(ccc1)CCc1cc(CO)c(cc1)CO)C)C(F)(F)F,-142.719,-16.3437,-15.840614,-16.803432,-33.723,-31.511135,-122.29565,-123.03057,-13.221207,-10.814064
VDRML14328,FC(O)(C(C)(C)C)COc1cc(ccc1)C(CC)(CC)c1cc(COO)c(OC(CO)C)cc1,-116.312,-17.8041,-15.831528,-16.486273,-33.979565,-34.54528,-116.29615,-124.45888,-5.9921856,-6.333859
VDRML15867,O(C(=O)NCC(OC1(O)NC1)=O)c1n(CC)c(cc1C)C(N)(CO)c1ccccc1,-103.464,-11.4336,-15.828658,-16.466772,-26.797369,-24.629637,-110.13656,-119.43793,-6.495543,-4.9732618
VDRML234,FC(F)(F)C(O)(C(O)COc1ccc(cc1C)C(CC)(CC)c1ccc(OCC)cc1)C(F)(F)F,-123.504,-18.5789,-15.828619,-14.20722,-32.839184,-32.380054,-119.34367,-133.36139,-9.7564898,-8.8667269
VDRML13220,O(Cc1cc(CO)c(cc1)CO)c1cc(ccc1)C(CCC)=CC=C(C(O)(CCC)CC)C,-125.624,-17.7692,-15.826141,-13.725932,-33.598721,-32.93478,-100.99926,-137.87434,-6.3636618,-9.0642252
VDRML5720,O1CC1COc1cc(ccc1OC)-c1cc(C)c(OCC(=O)C(C)(C)C)cc1,-104.828,-17.5044,-15.824268,-13.971634,-31.377666,-31.674389,-104.45362,-119.83391,-7.3452668,-8.4249268
VDRML2172,Oc1cc2c(cc1)C(CC2)C1C2C(CC(C(CCCC(O)(C)C)C)C(CC2)(C)C)C1,-109.181,-19.5158,-15.819681,-15.736646,-37.600643,-36.436203,-98.863579,-108.38751,-11.121481,-10.656657
VDRML15243,O(C)c1ccc(cc1)CC(C)C1CCC(C(CC(O)CC(O)C)C)C1CC,-110.334,-19.2055,-15.814691,-13.95182,-36.622227,-34.158218,-108.14012,-117.16915,-9.005127,-9.2178726
VDRML23828,FCc1cc(ccc1OCC(O)C(F)(F)F)C(CC)(CC)c1cc(C)c(OC(CO)CO)cc1,-130.172,-17.8427,-15.804844,-14.314624,-32.621021,-32.373867,-123.61983,-150.25566,-9.1458244,-8.8550253
VDRML6732,FC(O)(C(C)C)COc1ccc(cc1C)C(CC)(CC)c1cc(C)c(OC(CCO)CO)cc1,-127.005,-18.4821,-15.800643,-15.694141,-38.753761,-37.944576,-134.05685,-149.96727,-12.426287,-10.79068
VDRML11269,O(Cc1cc(CO)c(cc1)CO)c1cc(ccc1)C(C(C)C)=CC=CC(O)(CC)CC,-123.963,-17.8844,-15.797621,-13.680829,-34.784584,-33.589962,-120.9274,-153.82222,-8.5081768,-9.2673492
VDRML5016,OC1=CC(=O)C(=CC=C1O)C=1c2c(cccc2O)C(=O)C=1C,-75.7979,-13.5408,-15.797412,-14.549566,-22.313332,-21.751577,-105.69082,-112.00107,-6.255444,-7.174726
VDRML2819,O(Cc1cc(CO)c(cc1)CO)c1cc(ccc1)C(CCC)=CC=CC(O)(C(CC)C)C,-124.375,-17.7907,-15.792731,-16.165012,-33.665878,-34.345074,-137.19972,-144.40334,-9.7030697,-10.605307
VDRML10437,O(CC=1CC=CC=1)c1ccc(cc1C)C(CC)(CC)c1cc(C)c(OC(CCO)CO)cc1,-124.837,-18.5599,-15.788526,-15.290219,-37.614166,-33.575851,-108.99596,-125.67722,-8.0093584,-7.5184822
VDRML6813,FC(C(F)(O)CCc1cc(ccc1)C(CC)=CC=Cc1cc(CO)c(cc1)CO)(C)C,-119.332,-17.8256,-15.782004,-14.946042,-32.829941,-31.901909,-110.18571,-126.75005,-10.325688,-10.45102
VDRML14306,FC(CCC)(C=CC=C(CC)c1cc(ccc1)CCCc1cc(CO)c(cc1)CO)C,-129.685,-17.1312,-15.780469,-13.101701,-32.704548,-32.56081,-79.911293,-99.762199,-8.2570639,-7.7852464
VDRML2110,O(C(CCO)CO)c1ncc(cc1C)C(CC)(CC)c1ccc(OCC(O)C(C)(C)C)cc1,-127.386,-18.5765,-15.780366,-13.703374,-35.477467,-35.18269,-119.25892,-117.94521,-6.9339461,-7.699614
VDRML7583,OC(CC)(CC)c1cc(CC)c(cc1)-c1cc(cc(C)c1C)CCc1ccc(cc1)C(O)=O,-119.182,-14.1896,-15.77937,-15.538013,-33.053787,-32.233658,-111.00962,-127.61728,-11.057743,-11.387136
VDRML2069,O(C(CC)C(O)O)c1ccc(cc1C)C(CC)(CC)c1cc(C)c(OCC(O)C(C)(C)C)cc1,-128.01,-18.4455,-15.777969,-15.431203,-37.358608,-36.220627,-115.7837,-136.608,-7.7138982,-8.2234449
VDRML23737,FC(C(O)(CCc1cc(ccc1)C(=CC)c1cc(CO)c(cc1)CC(O)C)CC)(C)C,-112.553,-12.214,-15.777656,-12.159619,-33.982674,-31.889256,-110.30992,-116.10971,-9.2383327,-4.9429417
VDRML8837,Oc1c(c(C2=CC2=O)c(cc1O)C)-c1cccc(O)c1O,-72.0007,-16.4059,-15.775608,-12.971837,-21.167488,-20.234467,-85.419685,-96.590729,-5.7901974,-5.7156696
VDRML9328,O(C(CCO)CO)c1ccc(OC(C=CCOc2ccc(cc2C)C(CC)(C)C)C)cc1C,-117.209,-19.1087,-15.77137,-14.158245,-33.825558,-32.260517,-106.35397,-107.65648,-3.1045196,-2.9410496
VDRML11803,FC(F)C(C(O)COc1cc(ccc1)C(CC)(CC)c1cc(C)c(OC(CCO)CO)cc1)(C)C,-126.881,-18.4516,-15.770844,-14.806546,-36.126991,-33.419174,-96.557266,-108.17574,-6.564054,-6.4804001
VDRML15614,FC(O)C(Oc1ccc(cc1C)C(CC)(CC)c1cc(C)c(OCC(O)C(C)(C)C)cc1)O,-128.725,-18.5208,-15.768483,-14.809892,-35.647434,-33.945328,-111.83167,-127.56281,-7.6816993,-7.0208645
VDRML1888,O(CC(O)C(C)(C)C)c1ccc(cc1C)C(CC)(CC)c1ccc(OC(CCO)C)cc1,-125.206,-18.5502,-15.764512,-15.67039,-36.774052,-35.591106,-116.00402,-120.12111,-9.6228218,-7.5132828
VDRML4692,Clc1cc(cc(C)c1OC(CCO)CO)C(CC)(CC)c1cc(C)c(OCCC(C)(C)C)cc1,-125.93,-17.0654,-15.761622,-13.309288,-36.12952,-34.615574,-98.608047,-128.36751,-7.5628586,-6.9274998
VDRML1306,O(CC(O)C(Cc1ccc(OC(CCO)CO)cc1)(C)C)c1ccc(cc1C)C(CC)CC,-118.361,-18.4283,-15.760878,-14.615478,-33.921989,-35.325363,-102.98055,-129.57167,-3.6998641,-6.5457292
VDRML1525,O1CCN(CC1)CCCNCc1cc(C)c(cc1C)C(CC)(CC)c1cc(C)c(OCC(O)C(C)(C)C)cc1,-140.082,-17.879,-15.759798,-14.267217,-35.955975,-35.327465,-82.889671,-104.83718,0.059255734,1.469692
VDRML5869,FC(F)(F)C(C(O)COc1cc(ccc1C)C(CC)(CC)c1cc(C)c(OCCO)cc1)(C(F)F)C,-116.356,-18.6082,-15.757573,-13.928681,-33.051609,-32.849823,-103.31694,-115.47514,-7.3041797,-7.605969
VDRML12531,FC(C(OC)(C=CC=C(CC)c1cc(ccc1)CCc1cc(CO)c(cc1)CO)C)C,-122.547,-17.1682,-15.756844,-14.367183,-33.007317,-33.273376,-118.07713,-127.41023,-10.465583,-9.0800552
VDRML14013,OC1CC2C3C(CCC2(C)C(=O)NC1C(CCCC(O)(C)C)C)c1c(cc(O)cc1)CC3,-111.272,-19.8614,-15.752169,-15.671077,-35.49633,-35.056141,-126.91235,-134.3956,-9.4773216,-8.5213957
